"Gene","metaRanking","RP"
"TEAD1",11915,13432
"TBC1D9B",11916,13433
"EIF3LP3",11917,13434
"LOC650111",11918,13435
"LOC100134162",11919,13435
"ZNF333",11920,13435
"LOC100132838",11921,13437
"UBE2V1",11922,13437
"AC025442.3",11923,13438
"CHMP1A",11924,13438
"LOC643670",11925,13439
"SMARCD2",11926,13440
"BRD1",11927,13441
"LOC652599",11928,13441
"LOC652115",11929,13442
"SLC48A1",11930,13443
"C9orf114",11931,13444
"OR5T2",11932,13444
"JMJD7",11933,13444
"COA4",11934,13444
"SH2B1",11935,13444
"SMC1A",11936,13445
"FBXO11",11937,13445
"LOC648612",11938,13447
"TEX261",11939,13447
"LOC652526",11940,13447
"FAM115B",11941,13450
"C2orf58",11942,13450
"YOD1",11943,13451
"CHD8",11944,13451
"TRMT112",11945,13452
"LRRC8E",11946,13452
"LOC644338",11947,13453
"CCNY",11948,13454
"LOC729647",11949,13454
"LOC730144",11950,13455
"LOC643175",11951,13455
"TTC38",11952,13455
"LY6K",11953,13456
"LOC100134598",11954,13456
"TRIM3",11955,13459
"KCNJ16",11956,13459
"LOC100131635",11957,13460
"LOC645744",11958,13461
"PYROXD2",11959,13461
"SIK2",11960,13461
"LOC100188949",11961,13463
"LOC100128371",11962,13465
"LOC650392",11963,13466
"UNKL",11964,13466
"SON",11965,13466
"RPL23P8",11966,13469
"LOC100133517",11967,13475
"LOC645045",11968,13475
"ZNF138",11969,13475
"KLK14",11970,13477
"LOC727836",11971,13477
"POLB",11972,13479
"LOC391833",11973,13480
"HELZ",11974,13481
"LOC727942",11975,13481
"FGF14",11976,13481
"ZBTB17",11977,13481
"ASCC3",11978,13481
"STATH",11979,13483
"KDM1B",11980,13484
"HSP90AA1",11981,13484
"LOC646649",11982,13484
"ELP3",11983,13485
"LOC643240",11984,13486
"LOC643176",11985,13486
"C1orf81",11986,13486
"LOC100133055",11987,13488
"C2orf56",11988,13491
"C8orf42",11989,13491
"LOC652585",11990,13492
"SCARNA18",11991,13492
"LOC650995",11992,13493
"BCAS3",11993,13495
"YPLR6490",11994,13500
"CLDN19",11995,13501
"AMZ1",11996,13501
"VCP",11997,13502
"DYNC1LI2",11998,13503
"MIR551B",11999,13503
"UBE2MP1",12000,13503
"ATP7A",12001,13504
"YTHDF3",12002,13505
"EFNA3",12003,13505
"OR2T35",12004,13506
"ZFP90",12005,13506
"CLDN16",12006,13508
"RNA5SP403",12007,13509
"TMEM120A",12008,13509
"C9orf173",12009,13509
"USP17",12010,13510
"LOC649436",12011,13511
"ADNP",12012,13513
"LINC00216",12013,13513
"LOC646084",12014,13513
"LOC641750",12015,13514
"TOP1MT",12016,13515
"PDCD2",12017,13515
"GSK3A",12018,13515
"MIR129-2",12019,13515
"GLRX3",12020,13515
"ADAMTS14",12021,13516
"RAD52",12022,13516
"IFLTD1",12023,13517
"ZNF706",12024,13518
"LMBRD1",12025,13518
"ERLEC1",12026,13518
"LOC100130803",12027,13519
"NME6",12028,13519
"LOC643189",12029,13520
"LOC402160",12030,13521
"HNRPA2B1",12031,13521
"SORCS3",12032,13522
"LOC342931",12033,13523
"AX747140",12034,13523
"ANKZF1",12035,13523
"LOC641852",12036,13523
"LOC728939",12037,13526
"MFSD10",12038,13526
"FXR2",12039,13527
"DNHL1",12040,13527
"ADAM33",12041,13529
"MYOD1",12042,13530
"TMEM33",12043,13531
"ZC3HC1",12044,13531
"PCBP1",12045,13532
"LOC641875",12046,13535
"EPC2",12047,13535
"RBBP8NL",12048,13537
"NRP2",12049,13537
"ARAP1",12050,13537
"LOC730139",12051,13537
"LOC100188947",12052,13539
"FAM115C",12053,13539
"C9orf96",12054,13540
"RAB11FIP5",12055,13541
"LGALS3",12056,13542
"CEND1",12057,13543
"LOC642384",12058,13543
"RNU6-919P",12059,13543
"NCR2",12060,13544
"MAN1A2",12061,13545
"TAOK2",12062,13545
"TPRXL",12063,13546
"C7orf49",12064,13547
"SHF",12065,13547
"SORCS1",12066,13548
"SULT2B1",12067,13550
"H1FOO",12068,13550
"LOC441554",12069,13551
"LINC01136",12070,13552
"HSPC171",12071,13553
"CABP4",12072,13553
"SSSCA1",12073,13553
"LOC100130127",12074,13553
"SLC39A4",12075,13555
"TMEM215",12076,13555
"LOC646129",12077,13555
"ATP6V1F",12078,13556
"SF3B3",12079,13556
"LOC442448",12080,13556
"ARTN",12081,13556
"LOC650712",12082,13556
"FAHD2A",12083,13557
"NOL3",12084,13558
"PCBP2",12085,13560
"LOC652140",12086,13561
"CCDC42B",12087,13561
"PPP6R1",12088,13562
"HN1L",12089,13562
"KIAA1409",12090,13562
"YSK4",12091,13563
"RPS10",12092,13565
"ZNF419",12093,13565
"LOC645263",12094,13565
"GPR97",12095,13566
"SNHG16",12096,13566
"LOC646003",12097,13567
"DDX19A",12098,13568
"LOC728783",12099,13569
"LOC650759",12100,13569
"OR9G4",12101,13569
"DKFZP547L112",12102,13570
"MTA3",12103,13571
"MAFB",12104,13571
"LOC644351",12105,13572
"LOC645885",12106,13573
"HEXIM2",12107,13573
"LOC648394",12108,13574
"LOC650803",12109,13575
"LOC645636",12110,13575
"LOC729209",12111,13575
"NAPSB",12112,13577
"BC010186",12113,13578
"ASZ1",12114,13578
"LOC650407",12115,13578
"MYO5A",12116,13579
"LOC652512",12117,13580
"NUTM2G",12118,13580
"LOC729379",12119,13581
"C2orf27A",12120,13583
"TMEM67",12121,13585
"RBM24",12122,13586
"ATG9A",12123,13586
"LOC643807",12124,13588
"LOC646631",12125,13588
"USP46",12126,13589
"LOC441459",12127,13591
"CCDC71",12128,13591
"LARS2",12129,13592
"C2orf69",12130,13592
"LOC644669",12131,13594
"RP11-111M22.3",12132,13594
"ATPBD4",12133,13595
"RPUSD3",12134,13595
"EML5",12135,13596
"CDK5",12136,13597
"PFDN5",12137,13601
"USP14",12138,13602
"C1orf68",12139,13603
"LOC650058",12140,13603
"LINC00202-1",12141,13604
"DLG3-AS1",12142,13605
"PCDHGB5",12143,13605
"LOC649422",12144,13606
"CALY",12145,13607
"LOC440575",12146,13607
"ELFN2",12147,13607
"COPS7A",12148,13608
"ING2",12149,13608
"PCDHGA10",12150,13608
"TPT1-AS1",12151,13608
"RP11-157P1.4",12152,13609
"LOC728403",12153,13610
"LOC283914",12154,13611
"LOC730990",12155,13612
"KIAA0528",12156,13612
"RPS29",12157,13613
"LOC100131251",12158,13614
"NDUFS6",12159,13614
"SFRS9",12160,13615
"C12orf42",12161,13615
"FOXP1",12162,13616
"LOC100505918",12163,13616
"RNPEPL1",12164,13616
"LOC646554",12165,13617
"POLR2B",12166,13617
"SPDYE1",12167,13618
"MRPS22",12168,13618
"OTOF",12169,13619
"SNORA76C",12170,13619
"FOXRED1",12171,13623
"HDGF",12172,13623
"SIAH2",12173,13623
"C21orf29",12174,13624
"BRCA1",12175,13624
"SPATA31D4",12176,13624
"LOC649443",12177,13624
"FBXO4",12178,13626
"RASA1",12179,13626
"EIF3L",12180,13628
"SLBP",12181,13629
"LOC651876",12182,13632
"RNASEH2A",12183,13632
"MZF1",12184,13633
"PDCD2L",12185,13633
"SNORD58A",12186,13635
"LOC729366",12187,13635
"FOXD4L2",12188,13635
"ZNF615",12189,13636
"DUSP11",12190,13636
"TMED4",12191,13637
"ZFPL1",12192,13637
"RNU6-1072P",12193,13638
"GZF1",12194,13639
"LOC645468",12195,13639
"SNORD67",12196,13639
"RAB35",12197,13640
"SP6",12198,13641
"RNF214",12199,13643
"C12orf67",12200,13643
"UBR7",12201,13645
"LOC652871",12202,13645
"MPC1L",12203,13646
"RCC1",12204,13646
"LOC648548",12205,13648
"APEX2",12206,13649
"DFFB",12207,13650
"TBL3",12208,13651
"LOC100134267",12209,13651
"LOC285423",12210,13653
"MRFAP1",12211,13653
"UBE3B",12212,13653
"TAF5L",12213,13654
"PPIL3",12214,13654
"DANCR",12215,13655
"LOC648732",12216,13656
"UBR5",12217,13656
"MGAT2",12218,13657
"C1orf146",12219,13657
"LOC441487",12220,13658
"SCLY",12221,13658
"ZBTB26",12222,13659
"MIR1255B1",12223,13659
"LOC643093",12224,13660
"ADORA2A-AS1",12225,13660
"RSF1",12226,13660
"ZNF837",12227,13661
"LDHAL6A",12228,13662
"SKIL",12229,13663
"SCARNA11",12230,13664
"LOC643563",12231,13664
"MFAP3L",12232,13665
"FAM153C",12233,13665
"SEC11A",12234,13666
"RNF208",12235,13666
"LOC729130",12236,13666
"TMEM101",12237,13666
"PBLD",12238,13667
"ALX4",12239,13669
"FLJ41046",12240,13671
"CCDC13",12241,13672
"ZNF16",12242,13672
"EPHA1",12243,13672
"ADK",12244,13672
"LOC644567",12245,13672
"LOC645302",12246,13673
"LOC727901",12247,13673
"LOC653537",12248,13674
"COL29A1",12249,13674
"GIMAP6",12250,13674
"CEP192",12251,13675
"PPP2R2A",12252,13675
"HIRIP3",12253,13675
"LOC285812",12254,13676
"LOC645835",12255,13676
"SLC16A5",12256,13677
"LOC647328",12257,13680
"DAZAP1",12258,13681
"PXN",12259,13683
"RFC5",12260,13684
"FBXW2",12261,13684
"LOC340107",12262,13684
"EPHB4",12263,13684
"ZNFX1",12264,13686
"LOC651096",12265,13687
"STRN3",12266,13687
"SRP68",12267,13687
"LOC652417",12268,13688
"LOC650241",12269,13688
"C7orf50",12270,13688
"COPS4",12271,13689
"LOC644760",12272,13691
"LEPROTL1",12273,13692
"LOC100134638",12274,13693
"PBX3",12275,13693
"SEC61B",12276,13694
"LOC392467",12277,13694
"RAB30",12278,13695
"ZNF716",12279,13696
"LOC642233",12280,13697
"LOC100134409",12281,13697
"TMEM39A",12282,13699
"PCDH9",12283,13699
"LOC644298",12284,13700
"GPR108",12285,13701
"RELT",12286,13703
"PAQR4",12287,13704
"SERF2",12288,13704
"NHLRC4",12289,13705
"C5orf43",12290,13705
"LOC389457",12291,13707
"MAP1LC3A",12292,13708
"C11orf83",12293,13709
"HSFX1",12294,13710
"DDX56",12295,13710
"SUPT20H",12296,13711
"TM2D2",12297,13713
"LOC646200",12298,13714
"LOC389405",12299,13714
"LOC441436",12300,13715
"RIC8B",12301,13715
"ARMCX6",12302,13715
"OR7E91P",12303,13716
"NDUFB9",12304,13717
"C1orf172",12305,13717
"C9orf27",12306,13718
"C12orf61",12307,13718
"PLK5P",12308,13719
"MSRB3",12309,13719
"LAMTOR1",12310,13719
"LOC253039",12311,13720
"ACTR10",12312,13720
"TTC39C",12313,13720
"BUD31",12314,13722
"PRDM11",12315,13722
"LOC390507",12316,13723
"GSS",12317,13724
"NCOR1P1",12318,13724
"POMT2",12319,13724
"ZFP41",12320,13725
"NKX1-1",12321,13725
"TCP11L2",12322,13726
"NUP205",12323,13726
"ABCC13",12324,13726
"LOC648823",12325,13726
"ZNF821",12326,13727
"MFSD7",12327,13727
"HARS",12328,13728
"NMRK2",12329,13729
"LOC100134658",12330,13729
"E2F4",12331,13731
"ATG4A",12332,13731
"UGT2A3",12333,13733
"UVRAG",12334,13733
"LOC644266",12335,13734
"SEC61A2",12336,13734
"LY6G6F",12337,13735
"MMACHC",12338,13735
"SNORA24",12339,13737
"LOC642981",12340,13738
"DIRC2",12341,13738
"LOC727808",12342,13738
"LOC649659",12343,13740
"C1orf177",12344,13740
"SLC30A1",12345,13741
"MIR3658",12346,13741
"GPBP1",12347,13742
"HP1BP3",12348,13742
"UBE2NL",12349,13744
"LOC652640",12350,13748
"GNB1",12351,13749
"NDUFA6",12352,13751
"SOX11",12353,13751
"RP1-39G22.7",12354,13753
"CECR2",12355,13753
"LOC649324",12356,13753
"SUPT4H1",12357,13753
"MLXIP",12358,13754
"TRIM66",12359,13754
"LOC730045",12360,13754
"RNU6-103P",12361,13755
"KLHL42",12362,13756
"LOC652865",12363,13756
"FLJ46358",12364,13759
"CYSRT1",12365,13759
"PHF20",12366,13759
"BNC1",12367,13761
"C5orf34",12368,13761
"SPAG6",12369,13761
"LOC391241",12370,13762
"CSAG3",12371,13762
"FLJ90086",12372,13763
"DHX34",12373,13767
"LOC644023",12374,13769
"CHRNA9",12375,13771
"MIR548A3",12376,13774
"LOC646549",12377,13777
"GSTZ1",12378,13777
"LOC441268",12379,13777
"RBMS1",12380,13778
"LOC100132444",12381,13780
"SCRN3",12382,13780
"C11orf30",12383,13781
"MORN4",12384,13783
"LOC644315",12385,13784
"GOLIM4",12386,13784
"7A5",12387,13784
"KLF3",12388,13785
"LOC647374",12389,13786
"LOC647656",12390,13787
"LOC651309",12391,13788
"LOC100506603",12392,13788
"PGK1",12393,13789
"MNT",12394,13789
"MYBPH",12395,13791
"LOC642826",12396,13791
"UCP3",12397,13791
"LOC441204",12398,13791
"GOT1",12399,13792
"C3orf18",12400,13792
"LOC100129158",12401,13794
"LOC646094",12402,13795
"LOC643075",12403,13796
"OR7E37P",12404,13796
"LOC729506",12405,13796
"PSIP1",12406,13796
"LOC90113",12407,13797
"SH2B2",12408,13798
"LOC642514",12409,13798
"LOC400099",12410,13800
"LOC642895",12411,13800
"KIAA0774",12412,13801
"SGTA",12413,13804
"UCK2",12414,13805
"PGP",12415,13806
"LOC101929762",12416,13807
"RNA18S5",12417,13807
"TTTY3B",12418,13807
"RP11-102M11.2",12419,13809
"RHBDD2",12420,13809
"CERK",12421,13810
"LOC650361",12422,13810
"LOC643039",12423,13810
"NPHP4",12424,13812
"LOC646573",12425,13812
"SH2D5",12426,13813
"LOC647000",12427,13814
"LOC642530",12428,13814
"LOC653734",12429,13815
"LOC730240",12430,13816
"TRIM11",12431,13816
"CHD4",12432,13817
"OXER1",12433,13817
"LOC647130",12434,13818
"LOC402641",12435,13819
"LOC399988",12436,13819
"GNB2L1",12437,13822
"RAB3GAP1",12438,13822
"LOC100130195",12439,13822
"FLT4",12440,13823
"DPF2",12441,13824
"FAM69B",12442,13825
"CTAGE15",12443,13825
"CDC5L",12444,13826
"LOC644064",12445,13826
"FAM117A",12446,13827
"C20orf135",12447,13828
"C4orf42",12448,13828
"LOC100506882",12449,13830
"C1orf9",12450,13831
"LOC642263",12451,13831
"DKFZP434A062",12452,13832
"LOC653123",12453,13832
"LOC729057",12454,13833
"LOC644450",12455,13833
"IL15RA",12456,13834
"FAM167B",12457,13834
"LOC100134423",12458,13835
"PP12719",12459,13835
"IGFBP1",12460,13836
"LOC644403",12461,13836
"LSM4",12462,13837
"MIR509-2",12463,13838
"ANGPTL3",12464,13838
"FBXL18",12465,13838
"BAZ1B",12466,13838
"LOC644936",12467,13840
"ARHGDIG",12468,13841
"HNRNPH2",12469,13841
"SGEF",12470,13841
"PLAC1L",12471,13844
"SEPN1",12472,13844
"CHD9",12473,13846
"TRIM62",12474,13847
"TADA2B",12475,13848
"CAPN12",12476,13848
"LINC01056",12477,13849
"LEPRE1",12478,13850
"LOC649238",12479,13850
"GEMIN6",12480,13851
"LOC728290",12481,13852
"MBD3",12482,13853
"PEX13",12483,13853
"BTBD10",12484,13853
"TOPORS",12485,13854
"ADCK4",12486,13855
"C14orf105",12487,13856
"RBBP4",12488,13856
"LOC643686",12489,13857
"LOC100128648",12490,13857
"TSEN34",12491,13858
"CRB1",12492,13859
"DKFZp434N035",12493,13859
"SETX",12494,13860
"LOC646772",12495,13862
"FKBP2",12496,13862
"UIMC1",12497,13862
"MANEA",12498,13863
"LOC100133609",12499,13864
"IPO9",12500,13865
"RNU4-56P",12501,13866
"HIF1A",12502,13867
"LINGO1",12503,13870
"LOC641999",12504,13871
"MZT2A",12505,13873
"LOC100128597",12506,13873
"ELANE",12507,13874
"LOC642662",12508,13875
"LOC100132011",12509,13875
"ZNF106",12510,13876
"SAYSD1",12511,13878
"CSNK2A3",12512,13879
"ANO8",12513,13879
"KCNIP3",12514,13881
"LOC651825",12515,13881
"LOC646783",12516,13882
"LOC441066",12517,13882
"PRR3",12518,13882
"PMS2L1",12519,13882
"TVP23C",12520,13883
"TMEM132C",12521,13884
"AMDHD2",12522,13885
"LOC391504",12523,13885
"LOC646174",12524,13886
"MUL1",12525,13887
"SNORD121B",12526,13887
"KCNC1",12527,13887
"PLSCR3",12528,13887
"PHF10",12529,13888
"KRT18P55",12530,13889
"LMAN2L",12531,13890
"DNAH9",12532,13890
"C14orf140",12533,13890
"CACNA1A",12534,13891
"LUZP1",12535,13891
"NDUFA5",12536,13894
"GPR157",12537,13894
"LOC100506175",12538,13895
"LOC649580",12539,13896
"CSNK1G2",12540,13897
"SLC43A3",12541,13898
"LOC643502",12542,13899
"SYNM",12543,13901
"LOC651701",12544,13902
"LOC100131783",12545,13903
"FAM193A",12546,13904
"LOC257396",12547,13904
"CCT6P1",12548,13904
"ING1",12549,13904
"IL17C",12550,13906
"KIDINS220",12551,13906
"SEPT8",12552,13906
"LOC441956",12553,13907
"C13orf36",12554,13908
"LOC651140",12555,13908
"SNORD48",12556,13909
"KIAA1211L",12557,13909
"RAB6B",12558,13911
"LOC652470",12559,13911
"OCEL1",12560,13911
"EXD3",12561,13912
"C20orf51",12562,13912
"FGGY",12563,13915
"SNPH",12564,13915
"VWA3B",12565,13915
"JAGN1",12566,13916
"ESP33",12567,13917
"FBXO43",12568,13917
"LOC645947",12569,13917
"PCDHGB6",12570,13919
"COX17",12571,13919
"LOC646405",12572,13920
"PSMD12",12573,13920
"MAP3K19",12574,13921
"SRPK2",12575,13922
"TMEM9B",12576,13922
"OR7E156P",12577,13923
"EIF2AK2",12578,13923
"LOC441632",12579,13923
"LOC728836",12580,13924
"C7orf30",12581,13925
"TRIL",12582,13926
"CLPS",12583,13927
"ARFGAP2",12584,13927
"METTL1",12585,13927
"HPCA",12586,13927
"KLC1",12587,13928
"NOA1",12588,13931
"ZNF211",12589,13933
"DNAJB12",12590,13933
"MIST",12591,13934
"CT47.6",12592,13934
"TCEA3",12593,13934
"HDGFRP2",12594,13935
"C1QL4",12595,13935
"FTSJ3",12596,13936
"ECD",12597,13937
"HOXA-AS2",12598,13938
"C5orf39",12599,13938
"TSTD3",12600,13939
"TMEM41A",12601,13939
"GALM",12602,13939
"ZNF408",12603,13939
"GAB4",12604,13942
"MSL2L1",12605,13944
"UBE2I",12606,13944
"SZT2",12607,13944
"FLJ35740",12608,13945
"LOC100134366",12609,13948
"RPL8",12610,13948
"LOC647970",12611,13951
"LOC645446",12612,13951
"FAM127B",12613,13952
"PDSS1",12614,13953
"LOC648609",12615,13953
"TMEM204",12616,13954
"TMEM195",12617,13954
"LOC647275",12618,13956
"RNF220",12619,13957
"LOC728741",12620,13959
"NENF",12621,13959
"LOC646697",12622,13961
"HISPPD1",12623,13963
"LOC732434",12624,13963
"RPL4",12625,13965
"LOC651293",12626,13965
"FLJ20125",12627,13965
"MORC2",12628,13967
"POU2F1",12629,13968
"IDE",12630,13968
"WFDC12",12631,13969
"IDH3B",12632,13970
"REXO1L3P",12633,13972
"LOC652142",12634,13974
"KRT17P2",12635,13976
"C16orf68",12636,13976
"NR2C2",12637,13977
"CREG1",12638,13978
"HERC3",12639,13979
"LOC100130285",12640,13979
"PSEN1",12641,13979
"EXO5",12642,13979
"LOC100133510",12643,13982
"C16orf54",12644,13982
"GLRX5",12645,13983
"LOC642188",12646,13985
"GPN3",12647,13985
"MTHFD1",12648,13988
"MDC1",12649,13988
"LOC100132588",12650,13988
"NPHP3",12651,13989
"LOC442388",12652,13989
"HDAC6",12653,13991
"MIR1266",12654,13991
"LOC643334",12655,13991
"CTDSP1",12656,13991
"MTL5",12657,13991
"CAMTA2",12658,13993
"TMEM11",12659,13995
"EXOC5P1",12660,13996
"LDLRAP1",12661,13996
"HTR3A",12662,13997
"DDX39B",12663,13998
"SSR4",12664,13998
"AVPR1B",12665,13999
"LOC644421",12666,14000
"FLJ32679",12667,14000
"APEX1",12668,14001
"ICHTHYIN",12669,14002
"DIMT1",12670,14002
"KCTD6",12671,14002
"LOC132707",12672,14003
"LOC646012",12673,14003
"LOC648943",12674,14004
"C14orf115",12675,14005
"LOC728032",12676,14005
"LOC650390",12677,14006
"LOC729832",12678,14006
"ZBTB8OS",12679,14006
"LOC100134235",12680,14007
"ZNF33A",12681,14010
"LOC728229",12682,14010
"LOC101928198",12683,14010
"IFT81",12684,14011
"SOX3",12685,14011
"RFP",12686,14013
"PARK7",12687,14013
"LOC647836",12688,14013
"PSMC1",12689,14014
"LOC647466",12690,14014
"RAB5C",12691,14014
"LOC401914",12692,14016
"CARD17",12693,14016
"PLEKHM3",12694,14016
"LOC339524",12695,14017
"LSM7",12696,14022
"BRD7P3",12697,14023
"LOC101927362",12698,14024
"MTX3",12699,14024
"C14orf176",12700,14025
"ITIH4",12701,14026
"COX4I1",12702,14028
"C19orf35",12703,14029
"FYTTD1",12704,14030
"LOC643145",12705,14031
"CENPI",12706,14036
"MRPL9",12707,14037
"LOC648816",12708,14038
"FAM46A",12709,14038
"ANKRD23",12710,14038
"LOC644193",12711,14039
"RTN4",12712,14039
"CRELD1",12713,14040
"LOC100127984",12714,14040
"GDF7",12715,14040
"LOC650832",12716,14043
"M1AP",12717,14043
"CARD14",12718,14043
"KCNH5",12719,14044
"LOC652842",12720,14044
"MATR3",12721,14044
"STOM",12722,14044
"WDR78",12723,14046
"PHF23",12724,14047
"LOC651430",12725,14047
"FRMPD4",12726,14049
"ERCC-00143",12727,14049
"CHCHD2",12728,14050
"HLA-DRB3",12729,14051
"TEN1",12730,14051
"LRRC3B",12731,14052
"C6orf68",12732,14053
"NARS2",12733,14053
"LOC441228",12734,14054
"LOC649500",12735,14054
"DNAJC24",12736,14055
"LOC652400",12737,14055
"LOC283887",12738,14056
"PPP1R3B",12739,14056
"LOC100132060",12740,14058
"LOC648044",12741,14058
"LOC652730",12742,14059
"LOC652327",12743,14059
"LOC649680",12744,14060
"SARAF",12745,14060
"LOC646407",12746,14061
"WDYHV1",12747,14061
"SNHG11",12748,14061
"LOC646331",12749,14062
"LOC100132896",12750,14062
"LOC653338",12751,14063
"TRPV4",12752,14065
"RNA5SP22",12753,14066
"MAP2K2",12754,14066
"MLF1",12755,14066
"HLA-A",12756,14066
"LOC730272",12757,14068
"CCDC29",12758,14068
"LOC729601",12759,14068
"RRP8",12760,14071
"LOC649977",12761,14071
"LOC643738",12762,14072
"HMHA1",12763,14074
"DKFZP781G0119",12764,14075
"CLEC16A",12765,14076
"MIR569",12766,14077
"LOC653941",12767,14077
"NCL",12768,14077
"STPG1",12769,14077
"LOC647783",12770,14078
"FBXO34",12771,14078
"CTA-250D10.23",12772,14078
"FIGNL1",12773,14079
"ZNF827",12774,14079
"LOC654189",12775,14080
"ZNF225",12776,14083
"LOC645961",12777,14083
"SPDYE9P",12778,14084
"NUBP1",12779,14084
"RFXANK",12780,14086
"TRPM2",12781,14088
"GCGR",12782,14089
"TTF1",12783,14090
"LOC441481",12784,14090
"LOC652659",12785,14091
"ZNF610",12786,14091
"KCTD18",12787,14096
"CABP7",12788,14097
"LOC646070",12789,14097
"PLA2G6",12790,14097
"FLJ22184",12791,14097
"PCDH21",12792,14098
"SDHAP2",12793,14098
"MIR7114",12794,14099
"LOC645869",12795,14100
"LOC647748",12796,14100
"RNF215",12797,14101
"HSBP1",12798,14101
"PCDH8",12799,14102
"LOC728103",12800,14102
"EXTL3",12801,14103
"NT5M",12802,14103
"TPTE2",12803,14103
"SYNE2",12804,14105
"TPI1P2",12805,14105
"HNRNPDL",12806,14105
"LSM11",12807,14108
"FAM78B",12808,14108
"BICD1",12809,14109
"TTC31",12810,14109
"LOC100133718",12811,14109
"NDFIP1",12812,14111
"LOC728846",12813,14111
"PRMT1",12814,14112
"GPHB5",12815,14112
"RNF146",12816,14113
"DDX54",12817,14113
"LOC100132640",12818,14115
"TTTY17C",12819,14119
"DGKQ",12820,14120
"ABCB7",12821,14121
"LOC643672",12822,14123
"JMJD8",12823,14124
"BDNFOS",12824,14125
"LOC441097",12825,14126
"LOC645198",12826,14127
"DLG3",12827,14128
"LOC643731",12828,14129
"GPR142",12829,14129
"DPM3",12830,14130
"LOC645783",12831,14130
"LOC644311",12832,14131
"LOC653314",12833,14131
"FAM71E2",12834,14131
"ART5",12835,14132
"LOC402382",12836,14132
"SPATA7",12837,14132
"LINC01107",12838,14133
"CDYL",12839,14135
"SEH1L",12840,14135
"LOC644986",12841,14136
"GPR175",12842,14136
"RBAK-RBAKDN",12843,14137
"CCDC28B",12844,14139
"HMSD",12845,14140
"CLASP2",12846,14140
"LOC730833",12847,14140
"ATG3",12848,14141
"RAC1",12849,14143
"USP51",12850,14144
"CBWD6",12851,14145
"ANKS6",12852,14146
"LOC100132596",12853,14146
"CCDC144NL",12854,14147
"RNASE12",12855,14148
"KTI12",12856,14148
"LOC728454",12857,14149
"NGFRAP1",12858,14149
"MIR1277",12859,14150
"FER",12860,14150
"LOC645979",12861,14152
"LOC647778",12862,14152
"CLN6",12863,14153
"FLJ42953",12864,14153
"DHRS4-AS1",12865,14154
"LOC645307",12866,14155
"RAB1B",12867,14155
"INGX",12868,14156
"S100PBP",12869,14158
"LOC649762",12870,14158
"COG2",12871,14158
"LOC100134360",12872,14158
"ANKS3",12873,14158
"ADH5",12874,14159
"TTTY5",12875,14160
"SIN3A",12876,14161
"WDR27",12877,14162
"LOC100134524",12878,14163
"SFSWAP",12879,14163
"FLJ43987",12880,14164
"NCBP1",12881,14167
"RNU6-797P",12882,14169
"LOC728709",12883,14169
"LOC729494",12884,14170
"C10orf116",12885,14170
"LOC650459",12886,14172
"LOC646067",12887,14172
"LOC646813",12888,14172
"C1RL-AS1",12889,14172
"LOC339290",12890,14173
"DDOST",12891,14174
"LOC143678",12892,14174
"RP5-1085F17.3",12893,14174
"LOC646278",12894,14176
"FSD2",12895,14178
"GNAL",12896,14179
"LOC649801",12897,14180
"MIR603",12898,14181
"ZNF407",12899,14182
"LPPR1",12900,14182
"SMCR8",12901,14183
"DSCC1",12902,14184
"TMEM241",12903,14186
"TOR1B",12904,14186
"MITF",12905,14187
"SCGB3A1",12906,14187
"TMEM183A",12907,14188
"FAM43B",12908,14189
"LOC647279",12909,14190
"PGLYRP3",12910,14190
"TUBA3C",12911,14191
"LOC647468",12912,14191
"LDHA",12913,14191
"LAMB2",12914,14191
"FAM26C",12915,14192
"LOC100134769",12916,14193
"LOC653242",12917,14193
"USP32",12918,14194
"LOC100131479",12919,14194
"C1orf147",12920,14195
"LOC389830",12921,14195
"SMUG1",12922,14196
"LOC100132848",12923,14196
"CNIH1",12924,14197
"LOC389102",12925,14199
"TATDN3",12926,14199
"LOC100130111",12927,14199
"OPN5",12928,14200
"CRAMP1L",12929,14200
"TSPY3",12930,14202
"LOC392617",12931,14203
"LYRM1",12932,14203
"LOC647195",12933,14204
"LOC642622",12934,14205
"GINM1",12935,14205
"RP11-308D16.4",12936,14207
"AC004951.6",12937,14209
"C1QTNF5",12938,14209
"C1orf38",12939,14209
"PCDHAC1",12940,14209
"GEMIN8",12941,14209
"TMX3",12942,14210
"TSPAN9",12943,14213
"PRG1",12944,14215
"GNG10",12945,14217
"FAM86C2P",12946,14217
"MANBAL",12947,14218
"SFMBT1",12948,14218
"SCARB2",12949,14219
"LOC644672",12950,14219
"MAFG",12951,14219
"ECEL1",12952,14221
"FRMD8P1",12953,14221
"KIAA0368",12954,14222
"OSBPL6",12955,14223
"DNAJA3",12956,14223
"EIF3FP3",12957,14225
"LYZL6",12958,14226
"ATP5E",12959,14227
"LOC730185",12960,14228
"LHFP",12961,14228
"LOC401860",12962,14229
"HLA-E",12963,14229
"LOC642168",12964,14231
"LOC644806",12965,14231
"LOC652433",12966,14232
"RBFOX2",12967,14233
"LOC644736",12968,14233
"LOC100507419",12969,14234
"UPK3B",12970,14237
"C1orf170",12971,14238
"ATP5G2",12972,14238
"CCSER2",12973,14239
"LOC646111",12974,14239
"LOC645732",12975,14239
"DIEXF",12976,14241
"DEPDC1B",12977,14242
"C8orf51",12978,14243
